Time, SA, RA, OS, Fast, AV, His, RBB, RVA, RV
5.039000, 36.194294, 70.745338, 70.745338, 99.178818, 102.609477, 111.231352, 0.000015, 0.000018, 0.000020
5.040000, 34.360797, 69.715583, 69.715583, 98.876588, 102.438844, 111.243483, 0.000015, 0.000017, 0.000020
5.041000, 32.486004, 68.660863, 68.660863, 98.565498, 102.263070, 111.260439, 0.000014, 0.000017, 0.000020
5.042000, 30.569081, 67.580667, 67.580667, 98.245364, 102.081964, 111.282048, 0.000014, 0.000017, 0.000019
5.043000, 30.000000, 66.474470, 66.474470, 97.915994, 101.895331, 111.308146, 0.000014, 0.000017, 0.000019
5.044000, 30.000000, 65.341738, 65.341738, 97.577196, 101.702978, 111.338571, 0.000014, 0.000017, 0.000019
5.045000, 24.356551, 64.181928, 64.181928, 97.228776, 101.504707, 111.373167, 0.000014, 0.000017, 0.000019
5.046000, 19.776634, 62.994486, 62.994486, 96.870536, 101.300321, 111.411785, 0.000014, 0.000016, 0.000019
5.047000, 16.059831, 61.778845, 61.778845, 96.502274, 101.089622, 111.454278, 0.000014, 0.000016, 0.000019
5.048000, 13.043485, 60.534431, 60.534431, 96.123788, 100.872407, 111.500504, 0.000014, 0.000016, 0.000018
5.049000, 10.595591, 59.260655, 59.260655, 95.734868, 100.648476, 111.550326, 0.000014, 0.000016, 0.000018
5.050000, 8.609016, 57.956920, 57.956920, 95.335307, 100.417622, 111.603610, 44.500000, 0.000016, 0.000018
5.051000, 6.996816, 56.622614, 56.622614, 94.924890, 100.179639, 111.660229, 44.500000, 0.000016, 0.000018
5.052000, 5.688431, 55.257115, 55.257115, 94.503400, 99.934319, 111.720057, 128.516286, 0.000016, 0.000018
5.053000, 4.626598, 53.859790, 53.859790, 94.070617, 99.681451, 111.782972, 131.046095, 0.000015, 0.000018
5.054000, 3.764846, 52.429991, 52.429991, 93.626318, 99.420821, 111.848858, 131.046095, 0.000015, 0.000018
5.055000, 3.065462, 50.967059, 50.967059, 93.170275, 99.152215, 111.917599, 130.079266, 0.000015, 0.000017
5.056000, 2.497840, 49.470321, 49.470321, 92.702259, 98.875413, 111.989086, 129.149793, 0.000015, 0.000017
5.057000, 2.037144, 47.939093, 47.939093, 92.222033, 98.590195, 112.063212, 128.256447, 0.000015, 0.000017
5.058000, 1.663218, 46.372675, 46.372675, 91.729361, 98.296337, 112.139871, 127.398039, 0.000015, 0.000017
5.059000, 1.359704, 44.770355, 44.770355, 91.224000, 97.993613, 112.218963, 126.573421, 0.000015, 0.000017
5.060000, 1.113330, 43.131407, 43.131407, 90.705703, 97.681793, 112.300390, 125.781481, 0.000015, 0.000017
5.061000, 0.913323, 41.455089, 41.455089, 90.174222, 97.360646, 112.384058, 125.021142, 0.000014, 0.000016
5.062000, 0.750944, 39.740647, 39.740647, 89.629300, 97.029934, 112.469873, 124.291364, 0.000014, 0.000016
5.063000, 0.619098, 37.987310, 37.987310, 89.070681, 96.689420, 112.557745, 123.591143, 0.000014, 0.000016
5.064000, 0.512029, 36.194294, 36.194294, 88.498102, 96.338860, 112.647589, 122.919503, 0.000014, 0.000016
5.065000, 0.425067, 34.360797, 34.360797, 87.911295, 95.978008, 112.739318, 122.275504, 0.000014, 0.000016
5.066000, 0.354420, 32.486004, 32.486004, 87.309989, 95.606616, 112.832852, 121.658236, 0.000014, 0.000016
5.067000, 0.297014, 30.569081, 30.569081, 86.693907, 95.224430, 112.928110, 121.066816, 0.000014, 0.000016
5.068000, 0.250352, 30.000000, 30.000000, 86.062770, 94.831192, 113.025015, 120.500395, 0.000014, 0.000015
5.069000, 0.212408, 30.000000, 30.000000, 85.416291, 94.426641, 113.123491, 119.958146, 0.000014, 0.000015
5.070000, 0.181541, 24.356551, 24.356551, 84.754180, 94.010512, 113.223465, 119.439273, 44.500000, 0.000015
5.071000, 0.156415, 19.776634, 19.776634, 84.076143, 93.582536, 113.324866, 118.943005, 44.500000, 0.000015
5.072000, 0.135949, 16.059831, 16.059831, 83.381878, 93.142438, 113.427624, 118.468596, 128.516286, 0.000015
5.073000, 0.119264, 13.043485, 13.043485, 82.671081, 92.689940, 113.531673, 118.015324, 131.046095, 0.000015
5.074000, 0.105649, 10.595591, 10.595591, 81.943441, 92.224760, 113.636945, 117.582490, 131.046095, 0.000015
5.075000, 0.094524, 8.609016, 8.609016, 81.198642, 91.746609, 113.743379, 117.169421, 130.079266, 0.000015
5.076000, 0.085422, 6.996816, 6.996816, 80.436363, 91.255196, 113.850910, 116.775462, 129.149793, 0.000014
5.077000, 0.077960, 5.688431, 5.688431, 79.656277, 90.750222, 113.959480, 116.399981, 128.256447, 0.000014
5.078000, 0.071831, 4.626598, 4.626598, 78.858051, 90.231386, 114.069029, 116.042367, 127.398039, 0.000014
5.079000, 0.066783, 3.764846, 3.764846, 78.041347, 89.698380, 114.179499, 115.702029, 126.573421, 0.000014
5.080000, 0.062614, 3.065462, 3.065462, 77.205821, 89.150891, 114.290834, 115.378395, 125.781481, 0.000014
5.081000, 0.059158, 2.497840, 2.497840, 76.351124, 88.588601, 114.402981, 115.070910, 125.021142, 0.000014
5.082000, 0.056281, 2.037144, 2.037144, 75.476898, 88.011184, 114.515886, 114.779039, 124.291364, 0.000014
5.083000, 0.053875, 1.663218, 1.663218, 74.582782, 87.418313, 114.629496, 114.502265, 123.591143, 0.000014
5.084000, 0.051852, 1.359704, 1.359704, 73.668408, 86.809651, 114.743762, 114.240086, 122.919503, 0.000014
5.085000, 0.050139, 1.113330, 1.113330, 72.733399, 86.184856, 114.858634, 113.992017, 122.275504, 44.500000
5.086000, 0.048679, 0.913323, 0.913323, 71.777376, 85.543581, 114.974063, 113.757588, 121.658236, 44.500000
5.087000, 0.047425, 0.750944, 0.750944, 70.799948, 84.885472, 115.090003, 113.536346, 121.066816, 128.516286
5.088000, 0.046339, 0.619098, 0.619098, 69.800722, 84.210167, 115.206407, 113.327852, 120.500395, 131.046095
5.089000, 0.045389, 0.512029, 0.512029, 68.779296, 83.517301, 115.323231, 113.131680, 119.958146, 131.046095
5.090000, 0.044551, 0.425067, 0.425067, 67.735260, 82.806500, 115.440431, 112.947419, 119.439273, 130.079266
5.091000, 0.043804, 0.354420, 0.354420, 66.668198, 82.077382, 115.557963, 112.774672, 118.943005, 129.149793
5.092000, 0.043131, 0.297014, 0.297014, 65.577688, 81.329560, 115.675785, 112.613053, 118.468596, 128.256447
5.093000, 0.042519, 0.250352, 0.250352, 64.463298, 80.562639, 115.793857, 112.462189, 118.015324, 127.398039
5.094000, 0.041957, 0.212408, 0.212408, 63.324589, 79.776216, 115.912137, 112.321721, 117.582490, 126.573421
5.095000, 0.041436, 0.181541, 0.181541, 62.161116, 78.969883, 116.030587, 112.191298, 117.169421, 125.781481
5.096000, 0.040949, 0.156415, 0.156415, 60.972425, 78.143221, 116.149167, 112.070585, 116.775462, 125.021142
5.097000, 0.040490, 0.135949, 0.135949, 59.758053, 77.295806, 116.267840, 111.959252, 116.399981, 124.291364
5.098000, 0.040055, 0.119264, 0.119264, 58.517531, 76.427203, 116.386568, 111.856986, 116.042367, 123.591143
5.099000, 0.039639, 0.105649, 0.105649, 57.250379, 75.536972, 116.505315, 111.763478, 115.702029, 122.919503
5.100000, 0.039239, 0.094524, 0.094524, 55.956112, 74.624662, 116.624045, 111.678434, 115.378395, 122.275504
5.101000, 0.038853, 0.085422, 0.085422, 54.634233, 73.689815, 116.742723, 111.601566, 115.070910, 121.658236
5.102000, 0.038479, 0.077960, 0.077960, 53.284239, 72.731965, 116.861313, 111.532597, 114.779039, 121.066816
5.103000, 0.038115, 0.071831, 0.071831, 51.905616, 71.750634, 116.979783, 111.471258, 114.502265, 120.500395
5.104000, 0.037760, 0.066783, 0.066783, 50.497841, 70.745338, 117.098097, 111.417289, 114.240086, 119.958146
5.105000, 0.037412, 0.062614, 0.062614, 49.060385, 69.715583, 117.216225, 111.370439, 113.992017, 119.439273
5.106000, 0.037071, 0.059158, 0.059158, 47.592705, 68.660863, 117.334132, 111.330464, 113.757588, 118.943005
5.107000, 0.036736, 0.056281, 0.056281, 46.094251, 67.580667, 117.451788, 111.297127, 113.536346, 118.468596
5.108000, 0.036406, 0.053875, 0.053875, 44.564463, 66.474470, 117.569160, 111.270200, 113.327852, 118.015324
5.109000, 0.036081, 0.051852, 0.051852, 43.002770, 65.341738, 117.686217, 111.249463, 113.131680, 117.582490
5.110000, 0.035760, 0.050139, 0.050139, 41.408594, 64.181928, 117.802930, 111.234701, 112.947419, 117.169421
5.111000, 0.035444, 0.048679, 0.048679, 39.781342, 62.994486, 117.919267, 111.225706, 112.774672, 116.775462
5.112000, 0.035131, 0.047425, 0.047425, 38.120414, 61.778845, 118.035199, 111.222279, 112.613053, 116.399981
5.113000, 0.034822, 0.046339, 0.046339, 36.425198, 60.534431, 118.150697, 111.224223, 112.462189, 116.042367
5.114000, 0.034516, 0.045389, 0.045389, 34.695072, 59.260655, 118.265730, 111.231352, 112.321721, 115.702029
5.115000, 0.034213, 0.044551, 0.044551, 32.929402, 57.956920, 118.380271, 111.243483, 112.191298, 115.378395
5.116000, 0.033913, 0.043804, 0.043804, 31.127542, 56.622614, 118.494291, 111.260439, 112.070585, 115.070910
5.117000, 0.033617, 0.043131, 0.043131, 30.000000, 55.257115, 118.607762, 111.282048, 111.959252, 114.779039
5.118000, 0.033323, 0.042519, 0.042519, 30.000000, 53.859790, 118.720655, 111.308146, 111.856986, 114.502265
5.119000, 0.033032, 0.041957, 0.041957, 24.353816, 52.429991, 118.832944, 111.338571, 111.763478, 114.240086
5.120000, 0.032744, 0.041436, 0.041436, 19.771037, 50.967059, 118.944600, 111.373167, 111.678434, 113.992017
5.121000, 0.032458, 0.040949, 0.040949, 16.051403, 49.470321, 119.055596, 111.411785, 111.601566, 113.757588
5.122000, 0.032175, 0.040490, 0.040490, 13.032359, 47.939093, 119.165906, 111.454278, 111.532597, 113.536346
5.123000, 0.031895, 0.040055, 0.040055, 10.581961, 46.372675, 119.275502, 111.500504, 111.471258, 113.327852
5.124000, 0.031617, 0.039639, 0.039639, 8.593112, 44.770355, 119.384358, 111.550326, 111.417289, 113.131680
5.125000, 0.031342, 0.039239, 0.039239, 6.978880, 43.131407, 119.492448, 111.603610, 111.370439, 112.947419
5.126000, 0.031069, 0.038853, 0.038853, 5.668706, 41.455089, 119.599744, 111.660229, 111.330464, 112.774672
5.127000, 0.030798, 0.038479, 0.038479, 4.605317, 39.740647, 119.706222, 111.720057, 111.297127, 112.613053
5.128000, 0.030530, 0.038115, 0.038115, 3.742228, 37.987310, 119.811854, 111.782972, 111.270200, 112.462189
5.129000, 0.030265, 0.037760, 0.037760, 3.041709, 36.194294, 119.916615, 111.848858, 111.249463, 112.321721
5.130000, 0.030001, 0.037412, 0.037412, 2.473135, 34.360797, 120.020480, 111.917599, 111.234701, 112.191298
5.131000, 0.029740, 0.037071, 0.037071, 2.011649, 32.486004, 120.123421, 111.989086, 111.225706, 112.070585
5.132000, 0.029481, 0.036736, 0.036736, 1.637079, 30.569081, 120.225415, 112.063212, 111.222279, 111.959252
5.133000, 0.029225, 0.036406, 0.036406, 1.333049, 30.000000, 120.326434, 112.139871, 111.224223, 111.856986
5.134000, 0.028970, 0.036081, 0.036081, 1.086270, 30.000000, 120.426454, 112.218963, 111.231352, 111.763478
5.135000, 0.028718, 0.035760, 0.035760, 0.885956, 24.356551, 120.525448, 112.300390, 111.243483, 111.678434
5.136000, 0.028469, 0.035444, 0.035444, 0.723352, 19.776634, 120.623393, 112.384058, 111.260439, 111.601566
5.137000, 0.028221, 0.035131, 0.035131, 0.591353, 16.059831, 120.720261, 112.469873, 111.282048, 111.532597
5.138000, 0.027975, 0.034822, 0.034822, 0.484193, 13.043485, 120.816028, 112.557745, 111.308146, 111.471258
5.139000, 0.027732, 0.034516, 0.034516, 0.397191, 10.595591, 120.910669, 112.647589, 111.338571, 111.417289
5.140000, 0.027491, 0.034213, 0.034213, 0.326549, 8.609016, 121.004157, 112.739318, 111.373167, 111.370439
5.141000, 0.027251, 0.033913, 0.033913, 0.269185, 6.996816, 121.096468, 112.832852, 111.411785, 111.330464
5.142000, 0.027014, 0.033617, 0.033617, 0.222596, 5.688431, 121.187575, 112.928110, 111.454278, 111.297127
5.143000, 0.026779, 0.033323, 0.033323, 0.184753, 4.626598, 121.277454, 113.025015, 111.500504, 111.270200
5.144000, 0.026546, 0.033032, 0.033032, 0.154007, 3.764846, 121.366079, 113.123491, 111.550326, 111.249463
5.145000, 0.026315, 0.032744, 0.032744, 0.129021, 3.065462, 121.453424, 113.223465, 111.603610, 111.234701
5.146000, 0.026086, 0.032458, 0.032458, 0.108710, 2.497840, 121.539464, 113.324866, 111.660229, 111.225706
5.147000, 0.025859, 0.032175, 0.032175, 0.092193, 2.037144, 121.624173, 113.427624, 111.720057, 111.222279
5.148000, 0.025634, 0.031895, 0.031895, 0.078755, 1.663218, 121.707526, 113.531673, 111.782972, 111.224223
5.149000, 0.025411, 0.031617, 0.031617, 0.067816, 1.359704, 121.789495, 113.636945, 111.848858, 111.231352
5.150000, 0.025190, 0.031342, 0.031342, 0.058905, 1.113330, 121.870056, 113.743379, 111.917599, 111.243483
5.151000, 0.024971, 0.031069, 0.031069, 0.051641, 0.913323, 121.949183, 113.850910, 111.989086, 111.260439
5.152000, 0.024754, 0.030798, 0.030798, 0.045713, 0.750944, 122.026848, 113.959480, 112.063212, 111.282048
5.153000, 0.024539, 0.030530, 0.030530, 0.040869, 0.619098, 122.103027, 114.069029, 112.139871, 111.308146
5.154000, 0.024325, 0.030265, 0.030265, 0.036906, 0.512029, 122.177692, 114.179499, 112.218963, 111.338571
5.155000, 0.024113, 0.030001, 0.030001, 0.033657, 0.425067, 122.250817, 114.290834, 112.300390, 111.373167
5.156000, 0.023904, 0.029740, 0.029740, 0.030989, 0.354420, 122.322376, 114.402981, 112.384058, 111.411785
5.157000, 0.023696, 0.029481, 0.029481, 0.028792, 0.297014, 122.392342, 114.515886, 112.469873, 111.454278
5.158000, 0.023490, 0.029225, 0.029225, 0.026977, 0.250352, 122.460687, 114.629496, 112.557745, 111.500504
5.159000, 0.023285, 0.028970, 0.028970, 0.025473, 0.212408, 122.527385, 114.743762, 112.647589, 111.550326
5.160000, 0.023083, 0.028718, 0.028718, 0.024222, 0.181541, 122.592408, 114.858634, 112.739318, 111.603610
5.161000, 0.022882, 0.028469, 0.028469, 0.023176, 0.156415, 122.655729, 114.974063, 112.832852, 111.660229
5.162000, 0.022683, 0.028221, 0.028221, 0.022296, 0.135949, 122.717321, 115.090003, 112.928110, 111.720057
5.163000, 0.022485, 0.027975, 0.027975, 0.021552, 0.119264, 122.777155, 115.206407, 113.025015, 111.782972
5.164000, 0.022290, 0.027732, 0.027732, 0.020918, 0.105649, 122.835205, 115.323231, 113.123491, 111.848858
5.165000, 0.022096, 0.027491, 0.027491, 0.020374, 0.094524, 122.891440, 115.440431, 113.223465, 111.917599
5.166000, 0.021904, 0.027251, 0.027251, 0.019903, 0.085422, 122.945834, 115.557963, 113.324866, 111.989086
5.167000, 0.021713, 0.027014, 0.027014, 0.019491, 0.077960, 122.998358, 115.675785, 113.427624, 112.063212
5.168000, 0.021524, 0.026779, 0.026779, 0.019128, 0.071831, 123.048983, 115.793857, 113.531673, 112.139871
5.169000, 0.021337, 0.026546, 0.026546, 0.018805, 0.066783, 123.097680, 115.912137, 113.636945, 112.218963
5.170000, 0.021151, 0.026315, 0.026315, 0.018514, 0.062614, 123.144419, 116.030587, 113.743379, 112.300390
5.171000, 0.020967, 0.026086, 0.026086, 0.018249, 0.059158, 123.189172, 116.149167, 113.850910, 112.384058
5.172000, 0.020785, 0.025859, 0.025859, 0.018007, 0.056281, 123.231909, 116.267840, 113.959480, 112.469873
5.173000, 0.020604, 0.025634, 0.025634, 0.017782, 0.053875, 123.272600, 116.386568, 114.069029, 112.557745
5.174000, 0.020425, 0.025411, 0.025411, 0.017572, 0.051852, 123.311214, 116.505315, 114.179499, 112.647589
5.175000, 0.020247, 0.025190, 0.025190, 0.017375, 0.050139, 123.347722, 116.624045, 114.290834, 112.739318
5.176000, 0.020071, 0.024971, 0.024971, 0.017187, 0.048679, 123.382092, 116.742723, 114.402981, 112.832852
5.177000, 0.019896, 0.024754, 0.024754, 0.017008, 0.047425, 123.414295, 116.861313, 114.515886, 112.928110
5.178000, 0.019723, 0.024539, 0.024539, 0.016836, 0.046339, 123.444298, 116.979783, 114.629496, 113.025015
5.179000, 0.019552, 0.024325, 0.024325, 0.016670, 0.045389, 123.472070, 117.098097, 114.743762, 113.123491
5.180000, 0.019381, 0.024113, 0.024113, 0.016509, 0.044551, 123.497579, 117.216225, 114.858634, 113.223465
5.181000, 0.019213, 0.023904, 0.023904, 0.016353, 0.043804, 123.520794, 117.334132, 114.974063, 113.324866
5.182000, 0.019046, 0.023696, 0.023696, 0.016200, 0.043131, 123.541682, 117.451788, 115.090003, 113.427624
5.183000, 0.018880, 0.023490, 0.023490, 0.016051, 0.042519, 123.560211, 117.569160, 115.206407, 113.531673
5.184000, 0.018716, 0.023285, 0.023285, 0.015905, 0.041957, 123.576348, 117.686217, 115.323231, 113.636945
5.185000, 0.018553, 0.023083, 0.023083, 0.015761, 0.041436, 123.590058, 117.802930, 115.440431, 113.743379
5.186000, 0.018392, 0.022882, 0.022882, 0.015619, 0.040949, 123.601310, 117.919267, 115.557963, 113.850910
5.187000, 0.018232, 0.022683, 0.022683, 0.015480, 0.040490, 123.610069, 118.035199, 115.675785, 113.959480
5.188000, 0.018073, 0.022485, 0.022485, 0.015342, 0.040055, 123.616301, 118.150697, 115.793857, 114.069029
5.189000, 0.017916, 0.022290, 0.022290, 0.015206, 0.039639, 123.619972, 118.265730, 115.912137, 114.179499
5.190000, 0.017760, 0.022096, 0.022096, 0.015072, 0.039239, 123.621046, 118.380271, 116.030587, 114.290834
5.191000, 0.017605, 0.021904, 0.021904, 0.014939, 0.038853, 123.619489, 118.494291, 116.149167, 114.402981
5.192000, 0.017452, 0.021713, 0.021713, 0.014808, 0.038479, 123.615265, 118.607762, 116.267840, 114.515886
5.193000, 0.017300, 0.021524, 0.021524, 0.014678, 0.038115, 123.608338, 118.720655, 116.386568, 114.629496
5.194000, 0.017150, 0.021337, 0.021337, 0.014549, 0.037760, 123.598672, 118.832944, 116.505315, 114.743762
5.195000, 0.017001, 0.021151, 0.021151, 0.014422, 0.037412, 123.586230, 118.944600, 116.624045, 114.858634
5.196000, 0.016853, 0.020967, 0.020967, 0.014296, 0.037071, 123.570976, 119.055596, 116.742723, 114.974063
5.197000, 0.016706, 0.020785, 0.020785, 0.014171, 0.036736, 123.552873, 119.165906, 116.861313, 115.090003
5.198000, 0.016561, 0.020604, 0.020604, 0.014048, 0.036406, 123.531881, 119.275502, 116.979783, 115.206407
5.199000, 0.016417, 0.020425, 0.020425, 0.013925, 0.036081, 123.507965, 119.384358, 117.098097, 115.323231
5.200000, 0.016274, 0.020247, 0.020247, 0.013804, 0.035760, 123.481084, 119.492448, 117.216225, 115.440431
5.201000, 0.016132, 0.020071, 0.020071, 0.013684, 0.035444, 123.451201, 119.599744, 117.334132, 115.557963
5.202000, 0.015992, 0.019896, 0.019896, 0.013564, 0.035131, 123.418276, 119.706222, 117.451788, 115.675785
5.203000, 0.015853, 0.019723, 0.019723, 0.013446, 0.034822, 123.382269, 119.811854, 117.569160, 115.793857
5.204000, 0.015715, 0.019552, 0.019552, 0.013329, 0.034516, 123.343140, 119.916615, 117.686217, 115.912137
5.205000, 0.015578, 0.019381, 0.019381, 0.013213, 0.034213, 123.300850, 120.020480, 117.802930, 116.030587
5.206000, 0.015443, 0.019213, 0.019213, 0.013098, 0.033913, 123.255356, 120.123421, 117.919267, 116.149167
5.207000, 0.015308, 0.019046, 0.019046, 0.012984, 0.033617, 123.206618, 120.225415, 118.035199, 116.267840
5.208000, 0.015175, 0.018880, 0.018880, 0.012871, 0.033323, 123.154594, 120.326434, 118.150697, 116.386568
5.209000, 0.015043, 0.018716, 0.018716, 0.012759, 0.033032, 123.099242, 120.426454, 118.265730, 116.505315
5.210000, 0.014912, 0.018553, 0.018553, 0.012648, 0.032744, 123.040519, 120.525448, 118.380271, 116.624045
5.211000, 0.014782, 0.018392, 0.018392, 0.012538, 0.032458, 122.978383, 120.623393, 118.494291, 116.742723
5.212000, 0.014654, 0.018232, 0.018232, 0.012429, 0.032175, 122.912788, 120.720261, 118.607762, 116.861313
5.213000, 0.014526, 0.018073, 0.018073, 0.012321, 0.031895, 122.843693, 120.816028, 118.720655, 116.979783
5.214000, 0.014400, 0.017916, 0.017916, 0.012213, 0.031617, 122.771051, 120.910669, 118.832944, 117.098097
5.215000, 0.014275, 0.017760, 0.017760, 0.012107, 0.031342, 122.694819, 121.004157, 118.944600, 117.216225
5.216000, 0.014150, 0.017605, 0.017605, 0.012002, 0.031069, 122.614951, 121.096468, 119.055596, 117.334132
5.217000, 0.014027, 0.017452, 0.017452, 0.011897, 0.030798, 122.531400, 121.187575, 119.165906, 117.451788
5.218000, 0.013905, 0.017300, 0.017300, 0.011794, 0.030530, 122.444122, 121.277454, 119.275502, 117.569160
5.219000, 0.013784, 0.017150, 0.017150, 0.011691, 0.030265, 122.353068, 121.366079, 119.384358, 117.686217
5.220000, 0.013664, 0.017001, 0.017001, 0.011590, 0.030001, 122.258191, 121.453424, 119.492448, 117.802930
5.221000, 0.013546, 0.016853, 0.016853, 0.011489, 0.029740, 122.159444, 121.539464, 119.599744, 117.919267
5.222000, 0.013428, 0.016706, 0.016706, 0.011389, 0.029481, 122.056777, 121.624173, 119.706222, 118.035199
5.223000, 0.013311, 0.016561, 0.016561, 0.011290, 0.029225, 121.950143, 121.707526, 119.811854, 118.150697
5.224000, 0.013195, 0.016417, 0.016417, 0.011191, 0.028970, 121.839492, 121.789495, 119.916615, 118.265730
5.225000, 0.013080, 0.016274, 0.016274, 0.011094, 0.028718, 121.724774, 121.870056, 120.020480, 118.380271
5.226000, 0.012966, 0.016132, 0.016132, 0.010998, 0.028469, 121.605937, 121.949183, 120.123421, 118.494291
5.227000, 0.012854, 0.015992, 0.015992, 0.010902, 0.028221, 121.482932, 122.026848, 120.225415, 118.607762
5.228000, 0.012742, 0.015853, 0.015853, 0.010807, 0.027975, 121.355707, 122.103027, 120.326434, 118.720655
5.229000, 0.012631, 0.015715, 0.015715, 0.010713, 0.027732, 121.224209, 122.177692, 120.426454, 118.832944
5.230000, 0.012521, 0.015578, 0.015578, 0.010620, 0.027491, 121.088385, 122.250817, 120.525448, 118.944600
5.231000, 0.012412, 0.015443, 0.015443, 0.010527, 0.027251, 120.948183, 122.322376, 120.623393, 119.055596
5.232000, 0.012304, 0.015308, 0.015308, 0.010436, 0.027014, 120.803548, 122.392342, 120.720261, 119.165906
5.233000, 0.012197, 0.015175, 0.015175, 0.010345, 0.026779, 120.654426, 122.460687, 120.816028, 119.275502
5.234000, 0.012091, 0.015043, 0.015043, 0.010255, 0.026546, 120.500763, 122.527385, 120.910669, 119.384358
5.235000, 0.011986, 0.014912, 0.014912, 0.010166, 0.026315, 120.342501, 122.592408, 121.004157, 119.492448
5.236000, 0.011882, 0.014782, 0.014782, 0.010077, 0.026086, 120.179585, 122.655729, 121.096468, 119.599744
5.237000, 0.011778, 0.014654, 0.014654, 0.009990, 0.025859, 120.011959, 122.717321, 121.187575, 119.706222
5.238000, 0.011676, 0.014526, 0.014526, 0.009903, 0.025634, 119.839564, 122.777155, 121.277454, 119.811854
5.239000, 0.011574, 0.014400, 0.014400, 0.009817, 0.025411, 119.662342, 122.835205, 121.366079, 119.916615
5.240000, 0.011473, 0.014275, 0.014275, 0.009731, 0.025190, 119.480235, 122.891440, 121.453424, 120.020480
5.241000, 0.011374, 0.014150, 0.014150, 0.009647, 0.024971, 119.293184, 122.945834, 121.539464, 120.123421
5.242000, 0.011275, 0.014027, 0.014027, 0.009563, 0.024754, 119.101127, 122.998358, 121.624173, 120.225415
5.243000, 0.011177, 0.013905, 0.013905, 0.009479, 0.024539, 118.904005, 123.048983, 121.707526, 120.326434
5.244000, 0.011079, 0.013784, 0.013784, 0.009397, 0.024325, 118.701756, 123.097680, 121.789495, 120.426454
5.245000, 0.010983, 0.013664, 0.013664, 0.009315, 0.024113, 118.494318, 123.144419, 121.870056, 120.525448
5.246000, 0.010887, 0.013546, 0.013546, 0.009234, 0.023904, 118.281629, 123.189172, 121.949183, 120.623393
5.247000, 0.010793, 0.013428, 0.013428, 0.009154, 0.023696, 118.063624, 123.231909, 122.026848, 120.720261
5.248000, 0.010699, 0.013311, 0.013311, 0.009074, 0.023490, 117.840240, 123.272600, 122.103027, 120.816028
5.249000, 0.010606, 0.013195, 0.013195, 0.008995, 0.023285, 117.611412, 123.311214, 122.177692, 120.910669
5.250000, 0.010513, 0.013080, 0.013080, 0.008917, 0.023083, 117.377074, 123.347722, 122.250817, 121.004157
5.251000, 0.010422, 0.012966, 0.012966, 0.008839, 0.022882, 117.137160, 123.382092, 122.322376, 121.096468
5.252000, 0.010331, 0.012854, 0.012854, 0.008763, 0.022683, 116.891604, 123.414295, 122.392342, 121.187575
5.253000, 0.010241, 0.012742, 0.012742, 0.008686, 0.022485, 116.640337, 123.444298, 122.460687, 121.277454
5.254000, 0.010152, 0.012631, 0.012631, 0.008611, 0.022290, 116.383291, 123.472070, 122.527385, 121.366079
5.255000, 0.010064, 0.012521, 0.012521, 0.008536, 0.022096, 116.120397, 123.497579, 122.592408, 121.453424
5.256000, 0.009976, 0.012412, 0.012412, 0.008462, 0.021904, 115.851584, 123.520794, 122.655729, 121.539464
5.257000, 0.009890, 0.012304, 0.012304, 0.008388, 0.021713, 115.576783, 123.541682, 122.717321, 121.624173
5.258000, 0.009804, 0.012197, 0.012197, 0.008315, 0.021524, 115.295921, 123.560211, 122.777155, 121.707526
5.259000, 0.009718, 0.012091, 0.012091, 0.008243, 0.021337, 115.008926, 123.576348, 122.835205, 121.789495
5.260000, 0.009634, 0.011986, 0.011986, 0.008171, 0.021151, 114.715726, 123.590058, 122.891440, 121.870056
5.261000, 0.009550, 0.011882, 0.011882, 0.008100, 0.020967, 114.416246, 123.601310, 122.945834, 121.949183
5.262000, 0.009467, 0.011778, 0.011778, 0.008029, 0.020785, 114.110411, 123.610069, 122.998358, 122.026848
5.263000, 0.009384, 0.011676, 0.011676, 0.007960, 0.020604, 113.798147, 123.616301, 123.048983, 122.103027
5.264000, 0.009303, 0.011574, 0.011574, 0.007890, 0.020425, 113.479376, 123.619972, 123.097680, 122.177692
5.265000, 0.009222, 0.011473, 0.011473, 0.007822, 0.020247, 113.154022, 123.621046, 123.144419, 122.250817
5.266000, 0.009142, 0.011374, 0.011374, 0.007754, 0.020071, 112.822006, 123.619489, 123.189172, 122.322376
5.267000, 0.009062, 0.011275, 0.011275, 0.007686, 0.019896, 112.483249, 123.615265, 123.231909, 122.392342
5.268000, 0.008983, 0.011177, 0.011177, 0.007619, 0.019723, 112.137672, 123.608338, 123.272600, 122.460687
5.269000, 0.008905, 0.011079, 0.011079, 0.007553, 0.019552, 111.785195, 123.598672, 123.311214, 122.527385
5.270000, 0.008828, 0.010983, 0.010983, 0.007487, 0.019381, 111.425735, 123.586230, 123.347722, 122.592408
5.271000, 0.008751, 0.010887, 0.010887, 0.007422, 0.019213, 111.059210, 123.570976, 123.382092, 122.655729
5.272000, 0.008675, 0.010793, 0.010793, 0.007358, 0.019046, 110.685536, 123.552873, 123.414295, 122.717321
5.273000, 0.008599, 0.010699, 0.010699, 0.007294, 0.018880, 110.304631, 123.531881, 123.444298, 122.777155
5.274000, 0.008524, 0.010606, 0.010606, 0.007230, 0.018716, 109.916407, 123.507965, 123.472070, 122.835205
